,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
1464447,25-1300,1,1,5,0,15,1,6,1,0,3,       0,0,0,0,476,1457.2,0,2,1,1,1,77.0,93.0
1464472,25-703,1,1,4,2,57,2,1,1,0,6,622M    ,62,40000,4,501,2195.3,0,1,1,1,1,60.0,60.0
1464473,25-703,1,1,4,2,58,1,1,1,0,6,3331M   ,33,65000,6,501,2195.3,0,1,1,1,1,60.0,60.0
1464474,25-703,1,1,4,0,26,2,6,1,0,10,622M    ,62,40000,4,501,2195.3,0,1,1,1,1,60.0,67.0
1464475,25-703,1,1,4,0,19,2,6,4,0,6,44511   ,44,10000,2,501,2195.3,0,1,1,1,1,60.0,124.0
1464495,25-1000,1,1,2,0,79,1,1,1,0,6,       0,0,87100,6,501,2447.1,1,1,1,1,1,45.0,44.0
1464496,25-1000,1,1,2,0,78,2,1,5,0,6,       0,0,16800,2,501,2447.1,0,1,1,1,1,45.0,58.0
1464507,25-703,1,1,4,2,47,1,1,1,0,11,3345    ,33,170000,8,501,2195.3,0,1,1,1,1,87.0,87.0
1464508,25-703,1,1,4,2,45,2,1,1,0,10,531M    ,53,15000,2,501,2195.3,0,1,1,1,1,87.0,85.0
1464509,25-703,1,1,4,0,14,1,6,1,0,2,       0,0,9999999,9,501,2195.3,0,1,1,1,1,87.0,96.0
1464510,25-703,1,1,4,0,11,1,6,1,0,2,       0,0,9999999,9,501,2195.3,0,1,1,1,1,87.0,96.0
1464518,25-503,1,1,4,2,49,1,1,4,0,11,517311  ,51,127000,7,501,2872.7,0,1,1,1,1,58.0,58.0
1464519,25-503,1,1,4,2,46,2,1,4,0,10,334M1   ,33,5000,1,501,2872.7,0,1,1,1,1,58.0,61.0
1464520,25-503,1,1,4,0,17,1,6,4,0,6,721M    ,72,1000,0,501,2872.7,0,1,1,1,1,58.0,56.0
1464521,25-503,1,1,4,0,15,2,6,4,0,3,       0,0,0,0,501,2872.7,0,1,1,1,1,58.0,65.0
1464564,25-703,1,1,1,0,62,2,4,1,0,10,522M    ,52,115600,7,501,2195.3,0,1,1,1,1,93.0,94.0
1464575,25-703,1,1,2,1,89,2,5,1,0,6,       0,0,100000,7,501,2195.3,0,2,1,1,1,54.0,53.0
1464576,25-703,1,1,2,0,68,1,6,1,0,6,       0,0,2800,1,501,2195.3,0,2,1,1,1,54.0,59.0
1464620,25-503,1,2,1,0,21,2,6,4,0,6,       0,0,0,0,1,2872.7,0,1,1,1,1,76.0,76.0
1464621,25-503,1,2,1,0,21,1,6,4,0,6,722Z    ,72,330,0,3,2872.7,0,1,1,1,1,76.0,128.0
1464622,25-503,1,2,1,0,20,2,6,4,0,6,       0,0,0,0,1,2872.7,0,1,1,1,1,76.0,96.0
1464628,25-703,1,1,1,0,56,1,4,1,0,11,23      ,23,106200,7,501,2195.3,0,1,1,1,1,68.0,68.0
1464641,25-1000,1,1,5,2,61,2,1,1,0,10,6111    ,61,50000,5,501,2447.1,0,1,1,1,1,58.0,58.0
1464642,25-1000,1,1,5,2,62,1,1,1,0,10,4236    ,42,81000,6,501,2447.1,0,1,1,1,1,58.0,70.0
1464643,25-1000,1,1,5,0,31,1,1,1,0,7,6111    ,61,36000,4,501,2447.1,0,1,1,1,1,58.0,83.0
1464644,25-1000,1,1,5,0,27,1,1,1,0,10,3254    ,32,68000,6,501,2447.1,0,1,1,1,1,58.0,75.0
1464645,25-1000,1,1,5,0,72,2,5,1,0,6,       0,0,1700,1,501,2447.1,0,1,1,1,1,58.0,78.0
1464673,25-1000,1,1,3,1,48,2,1,1,0,8,5411    ,54,30000,3,501,2447.1,0,1,1,1,1,42.0,43.0
1464674,25-1000,1,1,3,1,50,1,1,1,0,11,5415    ,54,200000,8,501,2447.1,0,1,1,1,1,42.0,52.0
1464675,25-1000,1,1,3,0,16,2,6,1,0,4,44511   ,44,3000,1,501,2447.1,0,1,1,1,1,42.0,37.0
1464705,25-503,1,1,2,0,58,2,1,1,0,10,52M1    ,52,396000,8,501,2872.7,0,1,1,1,1,44.0,44.0
1464706,25-503,1,1,2,0,59,1,1,1,0,10,3231    ,32,310000,8,501,2872.7,1,1,1,1,1,44.0,59.0
1464737,25-703,1,1,2,0,79,2,4,1,0,7,       0,0,97800,7,501,2195.3,0,1,1,1,1,99.0,99.0
1464738,25-703,1,1,2,0,0,2,6,1,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,99.0,111.0
1464745,25-1300,1,1,2,0,40,1,1,1,0,10,23      ,23,15180,2,249,1457.2,0,1,1,1,1,368.0,368.0
1464746,25-1300,1,1,2,0,35,2,1,1,0,10,5412    ,54,27080,3,249,1457.2,0,1,1,1,1,368.0,378.0
1464792,25-703,1,1,1,0,55,1,3,1,0,11,5414    ,54,66000,6,501,2195.3,0,1,1,1,1,54.0,54.0
1464805,25-1300,1,1,4,2,41,1,1,1,0,11,3254    ,32,185000,8,501,1457.2,0,1,1,1,1,127.0,127.0
1464806,25-1300,1,1,4,2,40,2,1,1,0,11,5111Z   ,51,35000,4,501,1457.2,0,1,1,1,1,127.0,130.0
1464807,25-1300,1,1,4,0,10,2,6,1,0,1,       0,0,9999999,9,501,1457.2,0,1,1,1,1,127.0,116.0
1464808,25-1300,1,1,4,0,4,1,6,1,0,1,       0,0,9999999,9,501,1457.2,0,0,0,1,1,127.0,121.0
1464843,25-503,1,2,3,2,52,2,6,1,4,6,5617Z   ,56,22200,3,158,2872.7,0,1,1,1,1,51.0,51.0
1464844,25-503,1,2,3,0,21,2,6,1,4,7,5617Z   ,56,10000,2,158,2872.7,0,1,1,1,1,51.0,69.0
1464845,25-503,1,2,3,0,17,2,6,1,4,5,       0,0,0,0,158,2872.7,0,1,1,1,1,51.0,86.0
1464846,25-1000,1,1,4,2,34,1,1,2,0,7,492     ,49,50000,5,470,2447.1,0,1,1,1,1,205.0,205.0
1464847,25-1000,1,1,4,2,34,2,1,2,0,10,54194   ,54,70000,6,470,2447.1,0,1,1,1,1,205.0,234.0
1464848,25-1000,1,1,4,0,9,2,6,2,0,1,       0,0,9999999,9,470,2447.1,0,1,1,1,1,205.0,171.0
1464849,25-1000,1,1,4,0,4,2,6,2,0,0,       0,0,9999999,9,470,2447.1,0,0,0,1,1,205.0,186.0
1464850,25-503,1,2,1,0,85,2,5,1,0,10,       0,0,11500,2,94,2872.7,0,1,1,2,2,128.0,128.0
1464856,25-703,1,1,2,0,73,1,1,1,0,6,52M1    ,52,31300,4,377,2195.3,1,1,1,1,1,109.0,108.0
1464857,25-703,1,1,2,0,73,2,1,1,0,6,       0,0,26600,3,377,2195.3,0,2,2,1,1,109.0,119.0
1464865,25-503,1,1,3,1,49,1,1,1,0,10,621M    ,62,120000,7,501,2872.7,0,1,1,1,1,73.0,73.0
1464866,25-503,1,1,3,1,41,2,1,1,0,10,52M2    ,52,84500,6,501,2872.7,0,1,1,1,1,73.0,64.0
1464867,25-503,1,1,3,0,7,2,6,1,0,1,       0,0,9999999,9,501,2872.7,0,1,1,1,1,73.0,63.0
1464871,25-1300,1,1,2,0,65,2,1,1,0,8,531M    ,53,10800,2,283,1457.2,0,1,1,1,1,84.0,84.0
1464872,25-1300,1,1,2,0,64,1,1,1,0,6,23      ,23,32300,4,283,1457.2,0,1,1,1,1,84.0,90.0
1464877,25-2800,1,1,3,1,37,1,1,1,0,10,5415    ,54,295000,8,501,3683.9,0,1,1,1,1,95.0,95.0
1464878,25-2800,1,1,3,1,34,2,1,1,0,11,5415    ,54,80000,6,501,3683.9,0,1,1,1,1,95.0,120.0
1464879,25-2800,1,1,3,0,2,2,6,1,0,0,       0,0,9999999,9,501,3683.9,0,0,0,1,1,95.0,140.0
1464889,25-1300,1,1,1,0,81,2,5,1,0,6,       0,0,32400,4,269,1457.2,0,1,1,1,1,123.0,123.0
1464907,25-503,1,1,4,2,44,2,1,1,0,11,621M    ,62,220000,8,501,2872.7,0,1,1,1,1,56.0,56.0
1464908,25-503,1,1,4,2,53,1,1,1,0,8,23      ,23,20000,3,501,2872.7,0,1,1,1,1,56.0,53.0
1464909,25-503,1,1,4,0,14,1,6,1,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,56.0,58.0
1464910,25-503,1,1,4,0,11,1,6,1,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,56.0,58.0
1464923,25-2800,1,1,3,1,67,1,1,1,0,10,4411    ,44,55000,5,501,3683.9,0,1,1,1,2,95.0,96.0
1464924,25-2800,1,1,3,1,56,2,1,1,0,7,5416    ,54,86000,6,501,3683.9,0,1,1,1,1,95.0,85.0
1464925,25-2800,1,1,3,0,18,1,6,1,0,6,722Z    ,72,5000,1,501,3683.9,0,1,1,1,1,95.0,102.0
1464929,25-1000,1,1,2,0,29,1,5,1,0,6,23      ,23,55000,5,501,2447.1,0,1,1,1,1,182.0,182.0
1464930,25-1000,1,1,2,0,69,1,4,1,0,6,6241    ,62,29300,3,501,2447.1,1,1,1,1,1,182.0,161.0
1464939,25-2800,1,2,2,0,23,1,6,1,0,10,5415    ,54,16000,2,121,3683.9,0,1,1,1,1,82.0,82.0
1464940,25-2800,1,2,2,0,22,2,6,1,0,10,814     ,81,10000,2,75,3683.9,0,1,1,1,1,82.0,95.0
1464985,25-503,1,2,2,0,49,1,1,1,0,6,722Z    ,72,55000,5,480,2872.7,0,1,1,1,1,243.0,243.0
1464986,25-503,1,2,2,0,41,2,1,1,0,2,722Z    ,72,26000,3,480,2872.7,0,1,1,1,1,243.0,255.0
1464991,25-1300,1,1,4,2,44,1,1,1,0,10,52M1    ,52,226200,8,501,1457.2,0,1,1,2,1,66.0,67.0
1464992,25-1300,1,1,4,2,42,2,1,1,0,10,713Z    ,71,140000,7,501,1457.2,0,1,1,1,1,66.0,66.0
1464993,25-1300,1,1,4,0,11,1,6,1,0,2,       0,0,9999999,9,501,1457.2,0,1,1,1,1,66.0,62.0
1464994,25-1300,1,1,4,0,9,2,6,1,0,1,       0,0,9999999,9,501,1457.2,0,1,1,1,1,66.0,57.0
1465001,25-703,1,1,4,2,38,1,1,1,0,10,52M2    ,52,170000,8,501,2195.3,0,1,1,1,1,122.0,123.0
1465002,25-703,1,1,4,2,39,2,1,1,0,7,812112  ,81,0,0,501,2195.3,0,1,1,1,1,122.0,115.0
1465003,25-703,1,1,4,0,4,1,6,1,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,122.0,115.0
1465004,25-703,1,1,4,0,1,1,6,1,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,122.0,116.0
1465028,25-2800,1,1,2,0,53,1,1,1,0,11,6111    ,61,97000,7,501,3683.9,0,1,1,1,1,66.0,66.0
1465029,25-2800,1,1,2,0,51,2,1,1,0,8,4531    ,45,40000,4,501,3683.9,0,1,1,1,1,66.0,59.0
1465041,25-1300,1,1,3,1,37,2,1,1,0,8,6111    ,61,54000,5,501,1457.2,0,1,1,1,1,69.0,69.0
1465042,25-1300,1,1,3,1,39,1,1,1,0,6,4411    ,44,100000,7,501,1457.2,0,1,1,1,1,69.0,68.0
1465043,25-1300,1,1,3,0,4,2,6,1,0,1,       0,0,9999999,9,501,1457.2,0,0,0,1,1,69.0,77.0
1465060,25-703,1,1,1,0,63,1,6,1,0,6,23      ,23,68000,6,501,2195.3,0,1,1,1,1,59.0,59.0
1465068,25-2800,1,2,3,1,37,1,1,1,0,11,491     ,49,72000,6,353,3683.9,0,1,1,1,1,109.0,109.0
1465069,25-2800,1,2,3,1,39,2,1,1,0,6,       0,0,0,0,353,3683.9,0,1,1,1,1,109.0,128.0
1465070,25-2800,1,2,3,0,13,1,6,1,0,2,       0,0,9999999,9,353,3683.9,0,1,1,1,1,109.0,131.0
1465084,25-503,1,2,5,3,33,1,1,1,0,10,928110P2,92,99000,7,326,2872.7,1,1,1,1,1,33.0,34.0
1465085,25-503,1,2,5,3,38,2,1,1,0,10,       0,0,0,0,326,2872.7,1,2,1,1,1,33.0,33.0
1465086,25-503,1,2,5,0,6,2,6,1,0,1,       0,0,9999999,9,326,2872.7,0,1,1,1,1,33.0,34.0
1465087,25-503,1,2,5,0,4,1,6,1,0,1,       0,0,9999999,9,326,2872.7,0,0,0,1,1,33.0,44.0
1465088,25-503,1,2,5,0,1,1,6,1,0,0,       0,0,9999999,9,326,2872.7,0,0,0,1,1,33.0,44.0
1465120,25-703,1,1,1,0,61,1,6,1,0,10,5615    ,56,400,0,3,2195.3,0,1,1,1,1,31.0,32.0
1465121,25-1000,1,1,4,2,57,1,1,1,0,11,5411    ,54,200,0,421,2447.1,0,1,1,1,1,122.0,122.0
1465122,25-1000,1,1,4,2,63,2,1,1,0,11,6111    ,61,68000,6,421,2447.1,0,1,1,1,1,122.0,99.0
1465123,25-1000,1,1,4,0,24,2,6,1,0,10,5613    ,56,40000,4,421,2447.1,0,1,1,1,1,122.0,148.0
1465124,25-1000,1,1,4,0,20,2,6,1,0,6,44611   ,44,2000,1,421,2447.1,0,1,1,1,1,122.0,147.0
1465145,25-1300,1,1,2,0,67,2,1,1,0,11,4511M   ,45,62000,5,501,1457.2,0,1,1,1,1,51.0,51.0
1465146,25-1300,1,1,2,0,65,1,1,1,0,6,4853    ,48,20900,3,501,1457.2,0,1,1,1,1,51.0,51.0
1465219,25-1000,1,1,1,0,81,2,5,1,0,6,       0,0,22300,3,184,2447.1,0,1,1,1,1,75.0,74.0
1465221,25-2800,1,2,1,0,63,1,4,1,0,7,23      ,23,220000,8,501,3683.9,0,1,1,1,1,67.0,68.0
1465222,25-1300,1,1,3,1,60,1,1,1,0,10,4413    ,44,232000,8,501,1457.2,1,1,1,1,1,74.0,74.0
1465223,25-1300,1,1,3,1,54,2,1,1,0,8,446Z    ,44,15000,2,501,1457.2,0,1,1,1,1,74.0,68.0
1465224,25-1300,1,1,3,0,26,1,6,1,0,6,447     ,44,25000,3,501,1457.2,0,1,1,1,1,74.0,93.0
1465240,25-1300,1,1,2,0,66,2,1,1,0,8,4251    ,42,11000,2,230,1457.2,0,1,1,1,1,59.0,59.0
1465241,25-1300,1,1,2,0,65,1,1,1,0,11,3345    ,33,24000,3,230,1457.2,0,1,1,1,1,59.0,61.0
1465325,25-1300,1,1,3,1,60,1,1,6,0,11,5415    ,54,160000,8,501,1457.2,0,1,1,1,1,98.0,98.0
1465326,25-1300,1,1,3,1,53,2,1,8,0,11,5615    ,56,80000,6,501,1457.2,0,1,1,1,1,98.0,33.0
1465327,25-1300,1,1,3,0,23,1,6,6,0,10,5416    ,54,12300,2,501,1457.2,0,1,1,1,1,98.0,58.0
1465333,25-503,1,2,1,0,42,1,6,1,0,6,44511   ,44,13600,2,103,2872.7,0,1,1,1,1,61.0,62.0
1465336,25-503,1,1,4,2,43,1,1,1,0,10,5416    ,54,255000,8,501,2872.7,0,1,1,1,1,67.0,68.0
1465337,25-503,1,1,4,2,43,2,1,1,0,11,6111    ,61,13000,2,501,2872.7,0,1,1,1,1,67.0,71.0
1465338,25-503,1,1,4,0,12,2,6,1,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,67.0,71.0
1465339,25-503,1,1,4,0,10,2,6,1,0,1,       0,0,9999999,9,501,2872.7,0,1,1,1,1,67.0,71.0
1465357,25-2800,1,2,2,0,31,2,6,1,0,10,6111    ,61,18000,2,137,3683.9,0,1,1,1,1,143.0,143.0
1465358,25-2800,1,2,2,0,31,1,6,1,0,11,5417    ,54,70000,6,501,3683.9,0,1,1,1,1,143.0,159.0
1465375,25-503,1,2,3,2,47,2,3,1,0,7,6244    ,62,9000,1,44,2872.7,0,2,2,1,1,101.0,101.0
1465376,25-503,1,2,3,0,13,2,6,1,4,2,       0,0,9999999,9,44,2872.7,0,1,1,1,1,101.0,126.0
1465377,25-503,1,2,3,0,6,2,6,1,4,1,       0,0,9999999,9,44,2872.7,0,2,1,1,1,101.0,124.0
1465402,25-703,1,1,3,0,76,2,4,1,0,10,92M2    ,92,65500,6,471,2195.3,0,1,1,1,1,113.0,113.0
1465403,25-703,1,1,3,0,75,1,4,1,0,10,5121    ,51,25000,3,204,2195.3,0,1,1,1,1,113.0,126.0
1465404,25-703,1,1,3,0,23,1,6,1,0,6,447     ,44,7000,1,471,2195.3,0,2,1,1,1,113.0,179.0
1465414,25-503,1,1,3,1,33,2,1,1,0,10,5416    ,54,410000,8,501,2872.7,0,1,1,1,1,47.0,46.0
1465415,25-503,1,1,3,1,32,1,1,1,0,10,5416    ,54,100000,7,501,2872.7,0,1,1,1,1,47.0,53.0
1465416,25-503,1,1,3,0,1,1,6,1,0,0,       0,0,9999999,9,501,2872.7,0,0,0,1,1,47.0,68.0
1465432,25-1000,1,1,5,3,40,1,1,7,4,0,3133    ,31,79400,6,264,2447.1,0,1,1,1,1,72.0,72.0
1465433,25-1000,1,1,5,3,36,2,1,1,0,6,7211    ,72,0,0,264,2447.1,0,1,1,1,1,72.0,60.0
1465434,25-1000,1,1,5,0,15,1,6,1,0,3,       0,0,0,0,264,2447.1,0,1,1,1,1,72.0,48.0
1465435,25-1000,1,1,5,0,9,2,6,1,0,1,       0,0,9999999,9,264,2447.1,0,1,1,1,1,72.0,61.0
1465436,25-1000,1,1,5,0,0,1,6,1,0,0,       0,0,9999999,9,264,2447.1,0,0,0,1,1,72.0,56.0
1465457,25-503,1,1,2,0,58,2,1,1,0,7,6111    ,61,150000,7,501,2872.7,0,1,1,1,1,43.0,44.0
1465458,25-503,1,1,2,0,58,1,1,1,0,6,517311  ,51,150000,7,501,2872.7,0,1,1,1,1,43.0,59.0
1465461,25-2800,1,1,4,2,33,1,1,1,0,11,517Z    ,51,150000,7,501,3683.9,0,1,1,1,1,89.0,88.0
1465462,25-2800,1,1,4,2,31,2,1,1,0,11,5415    ,54,80000,6,501,3683.9,0,1,1,1,1,89.0,80.0
1465463,25-2800,1,1,4,0,2,1,6,1,0,0,       0,0,9999999,9,501,3683.9,0,0,0,1,1,89.0,79.0
1465464,25-2800,1,1,4,0,0,2,6,1,0,0,       0,0,9999999,9,501,3683.9,0,0,0,1,1,89.0,94.0
1465480,25-2800,1,2,3,1,32,1,1,4,0,11,611M1   ,61,30800,4,501,3683.9,0,1,1,1,1,121.0,121.0
1465481,25-2800,1,2,3,1,33,2,1,4,0,11,6111    ,61,99000,7,501,3683.9,0,1,1,1,1,121.0,85.0
1465482,25-2800,1,2,3,0,0,1,6,4,0,0,       0,0,9999999,9,501,3683.9,0,0,0,1,1,121.0,105.0
1465511,25-2800,1,1,2,0,77,2,1,1,0,8,       0,0,34300,4,411,3683.9,0,1,2,1,1,110.0,110.0
1465512,25-2800,1,1,2,0,73,1,1,1,0,8,       0,0,28800,3,411,3683.9,0,1,1,1,1,110.0,111.0
1465545,25-703,1,1,2,0,60,2,1,1,0,10,622M    ,62,75000,6,501,2195.3,0,1,1,1,1,58.0,57.0
1465546,25-703,1,1,2,0,61,1,1,1,0,10,114     ,11,65000,6,501,2195.3,0,1,1,1,1,58.0,57.0
1465577,25-503,1,2,2,0,29,2,6,1,0,11,622M    ,62,50000,5,376,2872.7,0,1,1,1,1,237.0,236.0
1465578,25-503,1,2,2,0,30,1,6,1,0,10,52M1    ,52,130000,7,501,2872.7,0,1,1,1,1,237.0,268.0
1465587,25-503,1,1,1,0,70,2,4,1,0,8,6243    ,62,78800,6,501,2872.7,0,1,1,1,1,58.0,57.0
1465606,25-703,1,2,2,0,33,2,1,1,0,11,5111Z   ,51,80000,6,501,2195.3,0,1,1,1,1,123.0,122.0
1465607,25-703,1,2,2,0,37,1,1,1,4,11,5111Z   ,51,80000,6,501,2195.3,0,1,1,1,1,123.0,113.0
1465611,25-503,1,1,4,3,37,2,4,6,0,10,5415    ,54,77600,6,302,2872.7,0,1,1,1,1,127.0,126.0
1465612,25-503,1,1,4,0,9,1,6,8,0,1,       0,0,9999999,9,302,2872.7,0,1,1,1,1,127.0,128.0
1465613,25-503,1,1,4,0,8,1,6,8,0,1,       0,0,9999999,9,302,2872.7,0,1,1,1,1,127.0,128.0
1465614,25-503,1,1,4,0,5,2,6,8,0,1,       0,0,9999999,9,302,2872.7,0,1,1,1,1,127.0,97.0
1465661,25-2800,1,1,1,0,58,1,4,1,0,10,622M    ,62,122100,7,501,3683.9,0,1,1,1,1,97.0,97.0
1465664,25-703,1,1,2,0,64,2,1,1,0,10,5417    ,54,174000,8,501,2195.3,0,1,1,1,1,74.0,75.0
1465665,25-703,1,1,2,0,55,1,1,1,0,10,5417    ,54,142700,7,501,2195.3,0,1,1,1,1,74.0,72.0
1465676,25-1000,1,1,3,1,68,1,1,1,0,6,4234    ,42,80800,6,501,2447.1,0,1,1,1,1,83.0,83.0
1465677,25-1000,1,1,3,1,59,2,1,1,0,6,55      ,55,63000,6,501,2447.1,0,1,1,1,1,83.0,104.0
1465678,25-1000,1,1,3,0,23,1,6,1,0,10,5415    ,54,40000,4,501,2447.1,0,1,1,1,1,83.0,150.0
1465679,25-703,1,2,1,0,60,2,4,1,0,7,       0,0,15900,2,121,2195.3,0,1,1,1,1,54.0,53.0
1465685,25-1300,1,1,6,3,46,1,1,2,0,10,336M    ,33,55000,5,330,1457.2,0,1,1,1,1,591.0,592.0
1465686,25-1300,1,1,6,3,45,2,1,2,0,10,621M    ,62,45000,4,330,1457.2,0,1,1,1,1,591.0,419.0
1465687,25-1300,1,1,6,0,16,1,6,2,0,5,       0,0,0,0,330,1457.2,0,1,1,1,1,591.0,340.0
1465688,25-1300,1,1,6,0,14,2,6,2,0,3,       0,0,9999999,9,330,1457.2,0,1,1,1,1,591.0,636.0
1465689,25-1300,1,1,6,0,11,1,6,2,0,2,       0,0,9999999,9,330,1457.2,0,1,1,1,1,591.0,581.0
1465690,25-1300,1,1,6,0,85,2,5,2,0,6,       0,0,15000,2,330,1457.2,0,1,1,1,1,591.0,453.0
1465705,25-1300,1,1,5,2,50,2,1,1,0,11,3254    ,32,150500,8,501,1457.2,0,1,1,1,1,100.0,101.0
1465706,25-1300,1,1,5,2,47,1,1,1,0,11,923     ,92,100500,7,501,1457.2,0,1,1,1,1,100.0,103.0
1465707,25-1300,1,1,5,0,17,1,6,1,0,5,       0,0,0,0,501,1457.2,0,1,1,1,1,100.0,99.0
1465708,25-1300,1,1,5,0,11,2,6,1,0,2,       0,0,9999999,9,501,1457.2,0,1,1,1,1,100.0,97.0
1465709,25-1300,1,1,5,1,80,2,5,1,0,10,       0,0,0,0,501,1457.2,0,2,1,1,2,100.0,104.0
1465733,25-1000,1,1,2,0,58,2,1,1,0,6,5412    ,54,30000,3,451,2447.1,0,2,1,1,1,64.0,63.0
1465734,25-1000,1,1,2,0,65,1,1,1,0,6,4441Z   ,44,47000,5,451,2447.1,0,1,1,1,1,64.0,50.0
1465745,25-703,1,1,2,0,59,1,1,1,0,6,531M    ,53,60000,5,501,2195.3,1,1,1,1,1,94.0,95.0
1465746,25-703,1,1,2,0,60,2,1,1,0,6,52M1    ,52,54000,5,501,2195.3,0,1,1,1,1,94.0,96.0
1465757,25-1000,1,1,2,0,74,2,6,1,0,6,       0,0,55800,5,451,2447.1,0,1,1,1,1,65.0,66.0
1465758,25-1000,1,1,2,0,76,1,6,1,0,6,       0,0,13770,2,451,2447.1,0,1,1,1,1,65.0,84.0
1465802,25-703,1,1,2,0,29,1,6,1,0,10,5413    ,54,36900,4,280,2195.3,0,1,1,1,1,218.0,218.0
1465803,25-703,1,1,2,0,28,2,6,1,0,10,6244    ,62,32100,4,244,2195.3,0,1,1,1,1,218.0,219.0
1465825,25-2800,1,2,2,0,72,1,1,1,0,11,8131    ,81,197000,8,501,3683.9,1,1,1,1,1,95.0,95.0
1465826,25-2800,1,2,2,0,65,2,1,1,0,11,8131    ,81,53000,5,501,3683.9,0,1,1,1,1,95.0,86.0
1465828,25-503,1,2,1,0,55,1,2,2,0,7,6241    ,62,28000,3,211,2872.7,0,1,1,1,1,74.0,74.0
1465829,25-503,1,2,1,0,70,2,4,2,0,3,6231    ,62,28900,3,238,2872.7,0,1,1,1,1,74.0,107.0
1465830,25-1000,1,1,4,2,47,1,1,1,0,10,923     ,92,100000,7,501,2447.1,0,1,1,1,1,101.0,102.0
1465831,25-1000,1,1,4,2,48,2,1,6,0,10,6111    ,61,75000,6,501,2447.1,0,1,1,1,1,101.0,106.0
1465832,25-1000,1,1,4,0,16,2,6,1,0,4,       0,0,0,0,501,2447.1,0,1,1,1,1,101.0,113.0
1465833,25-1000,1,1,4,0,14,2,6,1,0,2,       0,0,9999999,9,501,2447.1,0,1,1,1,1,101.0,125.0
1465834,25-703,1,2,1,0,38,1,6,1,0,6,       0,0,10100,2,77,2195.3,1,2,1,1,1,85.0,85.0
1465932,25-503,1,2,1,0,25,2,6,1,0,10,6241    ,62,102000,7,501,2872.7,0,1,1,1,1,96.0,95.0
1465933,25-503,1,2,1,0,26,2,6,4,0,10,5413    ,54,90000,7,501,2872.7,0,1,1,1,1,96.0,121.0
1465964,25-503,1,1,2,0,84,1,1,1,0,11,611M1   ,61,68900,6,501,2872.7,0,1,1,1,1,63.0,63.0
1465965,25-503,1,1,2,0,81,2,1,1,0,7,       0,0,20050,3,501,2872.7,0,1,1,1,1,63.0,57.0
1465966,25-1000,1,1,2,0,65,1,1,1,0,6,56173   ,56,125000,7,501,2447.1,0,1,1,1,1,47.0,47.0
1465967,25-1000,1,1,2,0,64,2,1,1,0,6,23      ,23,46700,5,501,2447.1,0,1,1,1,1,47.0,59.0
1466007,25-503,1,2,1,0,54,1,6,1,0,6,       0,0,9600,2,73,2872.7,0,2,1,1,1,46.0,46.0
1466008,25-1000,1,2,1,0,91,1,6,1,0,10,       0,0,21800,3,180,2447.1,1,1,1,1,2,52.0,53.0
1466016,25-703,1,1,2,0,50,2,1,1,0,7,3114    ,31,52000,5,501,2195.3,0,1,1,1,1,114.0,114.0
1466017,25-703,1,1,2,0,46,1,1,1,0,8,813M    ,81,70000,6,501,2195.3,0,1,1,1,1,114.0,104.0
1466071,25-1000,1,1,3,0,75,1,1,1,0,6,       0,0,77400,6,501,2447.1,1,1,1,1,1,46.0,45.0
1466072,25-1000,1,1,3,0,76,2,1,1,0,2,       0,0,17800,2,501,2447.1,0,1,1,1,1,46.0,46.0
1466073,25-1000,1,1,3,1,89,1,6,1,0,2,       0,0,12800,2,501,2447.1,0,1,2,1,2,46.0,60.0
1466075,25-703,1,2,1,0,91,2,5,1,0,7,       0,0,12000,2,98,2195.3,0,1,2,1,1,70.0,70.0
1466124,25-2800,1,1,2,0,25,1,1,4,0,10,4234    ,42,19000,3,113,3683.9,0,1,1,1,1,189.0,190.0
1466125,25-2800,1,1,2,0,25,2,1,4,0,11,       0,0,0,0,113,3683.9,0,1,1,1,1,189.0,115.0
1466127,25-503,1,2,3,1,53,2,1,7,4,0,722Z    ,72,20000,3,361,2872.7,0,1,1,1,1,95.0,95.0
1466128,25-503,1,2,3,1,76,1,1,7,4,0,4411    ,44,8000,1,361,2872.7,0,2,2,2,1,95.0,121.0
1466129,25-503,1,2,3,0,30,1,6,7,4,6,4523    ,45,43000,4,361,2872.7,0,1,1,2,1,95.0,206.0
1466132,25-703,1,1,2,0,40,1,1,1,0,6,3254    ,32,100000,7,501,2195.3,0,1,1,1,1,98.0,99.0
1466133,25-703,1,1,2,0,34,2,1,1,0,10,622M    ,62,80000,6,501,2195.3,0,1,1,1,1,98.0,104.0
1466194,25-703,1,1,4,2,39,1,1,1,0,10,5121    ,51,150090,8,501,2195.3,0,1,1,1,1,96.0,96.0
1466195,25-703,1,1,4,2,39,2,1,1,0,10,5417    ,54,35000,4,501,2195.3,0,1,1,1,1,96.0,90.0
